Time,C_in,C,C_next
1365,1.77300584607938,0.786723484225431,0.78592125301006
1366,1.7701892850753,0.78592125301006,0.785119941975492
1367,1.76737739225941,0.785119941975492,0.784319760672203
1368,1.76457036475505,0.784319760672203,0.783519890843144
1369,1.76176839928434,0.783519890843144,0.782720594673645
1370,1.75897169214114,0.782720594673645,0.781922826413717
1371,1.75618043916415,0.781922826413717,0.781126111117727
1372,1.75339483570999,0.781126111117727,0.780329599952077
1373,1.75061507662635,0.780329599952077,0.779534519725315
1374,1.74784135622528,0.779534519725315,0.778741061460566
1375,1.74507386825646,0.778741061460566,0.777948135104276
1376,1.74231280588061,0.777948135104276,0.777156416559313
1377,1.73955836164292,0.777156416559313,0.776366597525694
1378,1.73681072744663,0.776366597525694,0.775577756321872
1379,1.73407009452666,0.775577756321872,0.774790008984747
1380,1.73133665342331,0.774790008984747,0.774004348662681
1381,1.72861059395611,0.774004348662681,0.773220055671772
1382,1.72589210519773,0.773220055671772,0.77243684809873
1383,1.72318137544798,0.77243684809873,0.771655874720131
1384,1.72047859220798,0.771655874720131,0.770876587130923
1385,1.71778394215437,0.770876587130923,0.770098468139423
1386,1.71509761111369,0.770098468139423,0.769322726616955
1387,1.71241978403682,0.769322726616955,0.768548911932461
1388,1.70975064497362,0.768548911932461,0.767776409830104
1389,1.70709037704761,0.767776409830104,0.767006447286613
1390,1.70443916243085,0.767006447286613,0.766238583076326
1391,1.70179718231893,0.766238583076326,0.765472215956509
1392,1.69916461690609,0.765472215956509,0.764708573536735
1393,1.69654164536047,0.764708573536735,0.763947137899253
1394,1.69392844579955,0.763947137899253,0.763187423592192
1395,1.69132519526569,0.763187423592192,0.762430633202857
1396,1.68873206970187,0.762430633202857,0.761676099283816
1397,1.68614924392753,0.761676099283816,0.760923561088346
1398,1.68357689161464,0.760923561088346,0.760174140977577
1399,1.68101518526384,0.760174140977577,0.759426977708021
1400,1.67846429618086,0.759426977708021,0.758682145376482
1401,1.67592439445302,0.758682145376482,0.757940593014728
1402,1.67339564892596,0.757940593014728,0.757201272774092
1403,1.6708782271805,0.757201272774092,0.7564646784932
1404,1.66837229550972,0.7564646784932,0.755731460205311
1405,1.66587801889622,0.755731460205311,0.755000473361465
1406,1.66339556098955,0.755000473361465,0.754272642815959
1407,1.66092508408388,0.754272642815959,0.753548179966522
1408,1.65846674909575,0.753548179966522,0.752826055661154
1409,1.65602071554219,0.752826055661154,0.752107494530783
1410,1.65358714151886,0.752107494530783,0.751392163835783
1411,1.65116618367857,0.751392163835783,0.750679478680349
1412,1.64875799720985,0.750679478680349,0.749970655059638
1413,1.64636273581587,0.749970655059638,0.749264854487039
1414,1.64398055169345,0.749264854487039,0.748562177049419
1415,1.64161159551238,0.748562177049419,0.747863500354249
1416,1.63925601639492,0.747863500354249,0.747167684781134
1417,1.63691396189555,0.747167684781134,0.746475551173468
1418,1.63458557798091,0.746475551173468,0.745787348122157
1419,1.63227100900999,0.745787348122157,0.745102066408376
1420,1.62997039771458,0.745102066408376,0.744420954877959
1421,1.62768388517989,0.744420954877959,0.743743499812618
1422,1.62541161082549,0.743743499812618,0.743069378200369
1423,1.62315371238644,0.743069378200369,0.74239968083557
1424,1.62091032589467,0.74239968083557,0.7417333429039
1425,1.6186815856606,0.7417333429039,0.74107095132082
1426,1.61646762425507,0.74107095132082,0.740412944094469
1427,1.61426857249144,0.740412944094469,0.739758238550005
1428,1.612084559408,0.739758238550005,0.739108052353066
1429,1.60991571225061,0.739108052353066,0.738461920252664
1430,1.60776215645564,0.738461920252664,0.737819497776748
1431,1.60562401563314,0.737819497776748,0.73718186473873
1432,1.60350141155025,0.73718186473873,0.73654792652254
1433,1.60139446411498,0.73654792652254,0.735918362088519
1434,1.59930329136013,0.735918362088519,0.735293469124249
1435,1.59722800942759,0.735293469124249,0.734672258564444
1436,1.59516873255284,0.734672258564444,0.734055982801386
1437,1.59312557304982,0.734055982801386,0.733443953684215
1438,1.59109864129595,0.733443953684215,0.73283613457627
1439,1.58908804571756,0.73283613457627,0.732233399661127
1440,1.58709389277555,0.732233399661127,0.731634580832339
1441,1.58511628695129,0.731634580832339,0.731040673566479
1442,1.58315533073291,0.731040673566479,0.730451539101291
1443,1.58121112460181,0.730451539101291,0.72986654676714
1444,1.57928376701947,0.72986654676714,0.72928687266943
1445,1.57737335441461,0.72928687266943,0.728711490050811
1446,1.57547998117054,0.728711490050811,0.728140937438905
1447,1.57360373961293,0.728140937438905,0.727575584889415
1448,1.57174471999779,0.727575584889415,0.727014427519427
1449,1.56990301049981,0.727014427519427,0.726458705045775
1450,1.56807869720098,0.726458705045775,0.725907671532673
1451,1.5662718640795,0.725907671532673,0.725361402472195
1452,1.56448259299904,0.725361402472195,0.724820645453163
1453,1.56271096369825,0.724820645453163,0.724284243818644
1454,1.56095705378066,0.724284243818644,0.723753318936763
1455,1.55922093870483,0.723753318936763,0.723227446984133
1456,1.5575026917748,0.723227446984133,0.722706314342563
1457,1.55580238413095,0.722706314342563,0.722190911736247
1458,1.55412008474107,0.722190911736247,0.72168008161942
1459,1.5524558603918,0.72168008161942,0.721174734680976
1460,1.55080977568038,0.721174734680976,0.7206747506088
1461,1.54918189300673,0.7206747506088,0.720179520738918
1462,1.54757227256584,0.720179520738918,0.719690174025032
1463,1.54598097234048,0.719690174025032,0.719205625466527
1464,1.54440804809424,0.719205625466527,0.718726558230958
1465,1.54285355336489,0.718726558230958,0.718253106875861
1466,1.5413175394581,0.718253106875861,0.717784454023973
1467,1.5398000554414,0.717784454023973,0.717321792588988
1468,1.53830114813857,0.717321792588988,0.71686413899119
1469,1.53682086212428,0.71686413899119,0.716411966524334
1470,1.53535923971912,0.716411966524334,0.715965610782602
1471,1.53391632098491,0.715965610782602,0.715524114231179
1472,1.53249214372035,0.715524114231179,0.715088685481509
1473,1.53108674345704,0.715088685481509,0.714658447286348
1474,1.52970015345576,0.714658447286348,0.714233692843568
1475,1.52833240470318,0.714233692843568,0.713814910883583
1476,1.52698352590879,0.713814910883583,0.713401053499849
1477,1.52565354350226,0.713401053499849,0.712993316171972
1478,1.52434248163104,0.712993316171972,0.712590921595646
1479,1.52305036215843,0.712590921595646,0.712194013313335
1480,1.52177720466181,0.712194013313335,0.711803194582547
1481,1.52052302643135,0.711803194582547,0.711417362520594
1482,1.51928784246895,0.711417362520594,0.711037682114044
1483,1.5180716654876,0.711037682114044,0.71066346648137
1484,1.51687450591103,0.71066346648137,0.710294735180806
1485,1.51569637187368,0.710294735180806,0.709932177758388
1486,1.51453726922101,0.709932177758388,0.709574659274715
1487,1.51339720151019,0.709574659274715,0.709223304936923
1488,1.51227617001108,0.709223304936923,0.708877509538668
1489,1.51117417370753,0.708877509538668,0.708537187273683
1490,1.51009120929904,0.708537187273683,0.708203095219039
1491,1.5090272712028,0.708203095219039,0.707874080243691
1492,1.50798235155592,0.707874080243691,0.707551222693702
1493,1.50695644021816,0.707551222693702,0.707233993663014
1494,1.50594952477487,0.707233993663014,0.706922212840572
1495,1.50496159054033,0.706922212840572,0.706616693759837
1496,1.50399262056137,0.706616693759837,0.7063162741629
1497,1.50304259562138,0.7063162741629,0.706021984418871
1498,1.50211149424457,0.706021984418871,0.705733371899892
1499,1.50119929270063,0.705733371899892,0.705450164925662
1500,1.50030596500968,0.705450164925662,0.705173228433902
1501,1.49943148294757,0.705173228433902,0.704901398386058
1502,1.49857581605147,0.704901398386058,0.704635647164314
1503,1.49773893162581,0.704635647164314,0.704375604866298
1504,1.49692079474855,0.704375604866298,0.70412090434576
1505,1.49612136827778,0.70412090434576,0.703872461221231
1506,1.49534061285856,0.703872461221231,0.703629117893712
1507,1.49457848693022,0.703629117893712,0.703391775602109
1508,1.49383494673386,0.703391775602109,0.703160160737433
1509,1.49310994632023,0.703160160737433,0.702933800321664
1510,1.49240343755789,0.702933800321664,0.702713662176259
1511,1.49171537014172,0.702713662176259,0.702498606923272
1512,1.49104569160174,0.702498606923272,0.702289444255591
1513,1.4903943473122,0.702289444255591,0.702086017776461
1514,1.48976128050102,0.702086017776461,0.701887733780962
1515,1.48914643225957,0.701887733780962,0.701695613157694
1516,1.48854974155266,0.701695613157694,0.701508553221983
1517,1.48797114522893,0.701508553221983,0.701327242393442
1518,1.48741057803152,0.701327242393442,0.701151669297025
1519,1.486867972609,0.701151669297025,0.700981103300365
1520,1.48634325952668,0.700981103300365,0.700816614188832
1521,1.48583636727811,0.700816614188832,0.700657164819284
1522,1.48534722229702,0.700657164819284,0.700503281596357
1523,1.48487574896941,0.700503281596357,0.700355130915923
1524,1.48442186964605,0.700355130915923,0.700211833647439
1525,1.48398550465518,0.700211833647439,0.700074492508318
1526,1.48356657231559,0.700074492508318,0.699942179173356
1527,1.48316498894987,0.699942179173356,0.699815205979616
1528,1.48278066889812,0.699815205979616,0.699693949802191
1529,1.48241352453173,0.699693949802191,0.699577386792282
1530,1.48206346626761,0.699577386792282,0.699466614379084
1531,1.48173040258264,0.699466614379084,0.699360874429179
1532,1.48141424002838,0.699360874429179,0.699260205012658
1533,1.48111488324604,0.699260205012658,0.699165213942539
1534,1.48083223498182,0.699165213942539,0.699074775159347
1535,1.48056619610238,0.699074775159347,0.698989899664904
1536,1.48031666561071,0.698989899664904,0.69891008232889
1537,1.48008354066214,0.69891008232889,0.698835028779775
1538,1.47986671658072,0.698835028779775,0.6987655724765
1539,1.47966608687579,0.6987655724765,0.698700576715313
1540,1.47948154325882,0.698700576715313,0.698640839136069
1541,1.47931297566054,0.698640839136069,0.698586202023378
1542,1.47916027224829,0.698586202023378,0.698536005326364
1543,1.47902331944358,0.698536005326364,0.698491259093608
1544,1.47890200194001,0.698491259093608,0.698450951147851
1545,1.47879620272127,0.698450951147851,0.698415514241139
1546,1.47870580307957,0.698415514241139,0.698385213537819
1547,1.47863068263413,0.698385213537819,0.698359059402316
1548,1.47857071935001,0.698359059402316,0.698338111036327
1549,1.47852578955715,0.698338111036327,0.698321655837487
1550,1.47849576796962,0.698321655837487,0.698309618705253
1551,1.4784805277051,0.698309618705253,0.698302687423553
1552,1.47847994030462,0.698302687423553,0.698299731253751
1553,1.47849387575244,0.698299731253751,0.698301593995228
1554,1.47852220249623,0.698301593995228,0.698308059444355
1555,1.4785647874674,0.698308059444355,0.698318480595081
1556,1.47862149610168,0.698318480595081,0.698333845115129
1557,1.4786921923599,0.698333845115129,0.698353193104187
1558,1.47877673874893,0.698353193104187,0.698376828035902
1559,1.47887499634289,0.698376828035902,0.698405148330918
1560,1.47898682480448,0.698405148330918,0.698437082246814
1561,1.47911208240659,0.698437082246814,0.698473601911984
1562,1.479250626054,0.698473601911984,0.698514259251417
1563,1.47940231130537,0.698514259251417,0.698558611756251
1564,1.47956699239532,0.698558611756251,0.698607554680545
1565,1.47974452225675,0.698607554680545,0.698660073464299
1566,1.47993475254328,0.698660073464299,0.698716578405763
1567,1.48013753365198,0.698716578405763,0.698777381759724
1568,1.48035271474607,0.698777381759724,0.698841439246807
1569,1.48058014377802,0.698841439246807,0.698909709120966
1570,1.48081966751258,0.698909709120966,0.698981769710272
1571,1.48107113155018,0.698981769710272,0.699057122111571
1572,1.4813343803503,0.699057122111571,0.699136677762316
1573,1.48160925725514,0.699136677762316,0.699219500378821
1574,1.48189560451333,0.699219500378821,0.699305822411367
1575,1.48219326330383,0.699305822411367,0.699396120097242
1576,1.48250207375998,0.699396120097242,0.69948931029207
1577,1.48282187499365,0.69948931029207,0.699586190160074
1578,1.48315250511957,0.699586190160074,0.699686648789425
1579,1.4834938012797,0.699686648789425,0.699789873840037
1580,1.48384559966785,0.699789873840037,0.699896837933723
1581,1.48420773555431,0.699896837933723,0.700006915072636
1582,1.48458004331064,0.700006915072636,0.700119817286485
1583,1.48496235643461,0.700119817286485,0.700236351639809
1584,1.48535450757515,0.700236351639809,0.700355572572398
1585,1.48575632855751,0.700355572572398,0.700477730005122
1586,1.48616765040846,0.700477730005122,0.700603299026194
1587,1.48658830338162,0.700603299026194,0.700731226900321
1588,1.48701811698282,0.700731226900321,0.700862173722605
1589,1.48745691999564,0.700862173722605,0.700996235849154
1590,1.48790454050697,0.700996235849154,0.70113244806699
1591,1.48836080593267,0.70113244806699,0.701271689781125
1592,1.48882554304332,0.701271689781125,0.701413712510908
1593,1.48929857799,0.701413712510908,0.701557778859084
1594,1.48977973633021,0.701557778859084,0.701704804470309
1595,1.49026884305376,0.701704804470309,0.701854284254904
1596,1.49076572260884,0.701854284254904,0.702005741619172
1597,1.49127019892803,0.702005741619172,0.702160032625442
1598,1.49178209545443,0.702160032625442,0.702316483326096
1599,1.49230123516782,0.702316483326096,0.702474843606072
1600,1.4928274406109,0.702474843606072,0.70263587978113
1601,1.49336053391546,0.70263587978113,0.702798822140686
1602,1.49390033682876,0.702798822140686,0.702963581205424
1603,1.49444667073977,0.702963581205424,0.703130843303562
1604,1.49499935670556,0.703130843303562,0.703299799531963
1605,1.49555821547765,0.703299799531963,0.703470443338369
1606,1.4961230675284,0.703470443338369,0.703643413064904
1607,1.49669373307741,0.703643413064904,0.703817905021508
1608,1.49727003211796,0.703817905021508,0.70399391443784
1609,1.49785178444342,0.70399391443784,0.704172072331561
1610,1.49843880967366,0.704172072331561,0.704351621974219
1611,1.49903092728151,0.704351621974219,0.70453247733713
1612,1.49962795661917,0.70453247733713,0.70471529962305
1613,1.50022971694461,0.70471529962305,0.704899429311082
1614,1.500836027448,0.704899429311082,0.705084616202198
1615,1.50144670727807,0.705084616202198,0.705271572255842
1616,1.5020615755685,0.705271572255842,0.705459800898445
1617,1.50268045146422,0.705459800898445,0.705648819161202
1618,1.50330315414777,0.705648819161202,0.705839372015349
1619,1.50392950286554,0.705839372015349,0.706031200265681
1620,1.50455931695403,0.706031200265681,0.706223579260791
1621,1.50519241586601,0.706223579260791,0.706417192602431
1622,1.50582861919674,0.706417192602431,0.706612065951934
1623,1.50646774671002,0.706612065951934,0.7068073904645
1624,1.50710961836425,0.7068073904645,0.707003546674191
1625,1.50775405433846,0.707003546674191,0.707200870553981
1626,1.50840087505817,0.707200870553981,0.707398732410573
1627,1.50904990122134,0.707398732410573,0.707596966394909
1628,1.50970095382409,0.707596966394909,0.707796142684201
1629,1.51035385418649,0.707796142684201,0.707996031352436
1630,1.51100842397814,0.707996031352436,0.708195983895992
1631,1.5116644852438,0.708195983895992,0.708396469944856
1632,1.51232186042881,0.708396469944856,0.708597667747409
1633,1.51298037240454,0.708597667747409,0.708799069357632
1634,1.51363984449363,0.708799069357632,0.709000469578376
1635,1.51430010049521,0.709000469578376,0.709202302401409
1636,1.51496096471003,0.709202302401409,0.709404523919669
1637,1.51562226196541,0.709404523919669,0.709606651230083
1638,1.51628381764014,0.709606651230083,0.709808717641511
1639,1.51694545768928,0.709808717641511,0.710010934811532
1640,1.51760700866876,0.710010934811532,0.710213236948875
1641,1.51826829775998,0.710213236948875,0.710415361908079
1642,1.51892915279418,0.710415361908079,0.710617453868272
1643,1.51958940227674,0.710617453868272,0.710819257530951
1644,1.52024887541134,0.710819257530951,0.71102056118986
1645,1.52090740212396,0.71102056118986,0.711221466046553
1646,1.5215648130868,0.711221466046553,0.711422354543749
1647,1.52222093974196,0.711422354543749,0.711623046360333
1648,1.52287561432508,0.711623046360333,0.711822988650411
1649,1.52352866988878,0.711822988650411,0.712022248663837
1650,1.52417994032592,0.712022248663837,0.712221356144669
1651,1.52482926039275,0.712221356144669,0.712419866484088
1652,1.52547646573189,0.712419866484088,0.712617304709492
1653,1.52612139289514,0.712617304709492,0.712814062454336
1654,1.52676387936609,0.712814062454336,0.713010632175854
1655,1.52740376358265,0.713010632175854,0.713206098636983
1656,1.52804088495928,0.713206098636983,0.713400231705193
1657,1.52867508390916,0.713400231705193,0.713593872370034
1658,1.52930620186609,0.713593872370034,0.713786921636398
1659,1.5299340813063,0.713786921636398,0.713978465574546
1660,1.53055856576995,0.713978465574546,0.714168790860028
1661,1.53117949988255,0.714168790860028,0.714358680341867
1662,1.53179672937612,0.714358680341867,0.714547193976076
1663,1.5324101011102,0.714547193976076,0.714734072530936
1664,1.5330194630926,0.714734072530936,0.71492019687368
1665,1.53362466450001,0.71492019687368,0.715105184540656
1666,1.53422555569836,0.715105184540656,0.715288318841713
1667,1.53482198826299,0.715288318841713,0.715470259014875
1668,1.53541381499858,0.715470259014875,0.715651233390864
1669,1.53600088995893,0.715651233390864,0.715830260503287
1670,1.53658306846643,0.715830260503287,0.716007687022345
1671,1.53716020713137,0.716007687022345,0.716184179834487
1672,1.53773216387103,0.716184179834487,0.716358701132804
1673,1.53829879792849,0.716358701132804,0.716531306682256
1674,1.53885996989127,0.716531306682256,0.716702884982921
1675,1.53941554170967,0.716702884982921,0.716872495713112
1676,1.53996537671497,0.716872495713112,0.717039956744206
1677,1.54050933963729,0.717039956744206,0.717206232166036
1678,1.54104729662324,0.717206232166036,0.717370537159172
1679,1.5415791152534,0.717370537159172,0.717532511282205
1680,1.54210466455942,0.717532511282205,0.71769313368336
1681,1.542623815041,0.71769313368336,0.717851752784697
1682,1.54313643868253,0.717851752784697,0.718007893639456
1683,1.54364240896949,0.718007893639456,0.718162534859554
1684,1.54414160090467,0.718162534859554,0.718315104147043
1685,1.544633891024,0.718315104147043,0.718465070436608
1686,1.54511915741223,0.718465070436608,0.718613416969024
1687,1.54559727971831,0.718613416969024,0.718759588085315
1688,1.54606813917047,0.718759588085315,0.718903049307635
1689,1.54653161859108,0.718903049307635,0.719044799172417
1690,1.54698760241122,0.719044799172417,0.719184238134517
1691,1.54743597668496,0.719184238134517,0.719320878605018
1692,1.54787662910342,0.719320878605018,0.719455739598731
1693,1.54830944900847,0.719455739598731,0.719588125947873
1694,1.54873432740624,0.719588125947873,0.719717648133441
1695,1.54915115698028,0.719717648133441,0.719845335911145
1696,1.54955983210446,0.719845335911145,0.71997036267689
1697,1.5499602488556,0.71997036267689,0.720092490460366
1698,1.55035230502584,0.720092490460366,0.720212725676442
1699,1.55073590013459,0.720212725676442,0.720330100367095
1700,1.55111093544037,0.720330100367095,0.720444582573068
1701,1.55147731395226,0.720444582573068,0.720557086779737
1702,1.55183494044102,0.720557086779737,0.72066653344679
1703,1.55218372145003,0.72066653344679,0.720773144747561
1704,1.5525235653058,0.720773144747561,0.720877638044871
1705,1.55285438212833,0.720877638044871,0.720978900359481
1706,1.55317608384101,0.720978900359481,0.721077429212727
1707,1.55348858418036,0.721077429212727,0.721173640169374
1708,1.55379179870537,0.721173640169374,0.721266485370593
1709,1.55408564480661,0.721266485370593,0.7213567285415
1710,1.55437004171495,0.7213567285415,0.721444396994343
1711,1.55464491051008,0.721444396994343,0.721528620533381
1712,1.55491017412862,0.721528620533381,0.721610375255832
1713,1.55516575737199,0.721610375255832,0.721689257118415
1714,1.55541158691394,0.721689257118415,0.721764687781613
1715,1.5556475913078,0.721764687781613,0.721837742744159
1716,1.55587370099335,0.721837742744159,0.721907615776528
1717,1.55608984830348,0.721907615776528,0.721974121081223
1718,1.55629596747045,0.721974121081223,0.722038246979765
1719,1.55649199463186,0.722038246979765,0.722098916928204
1720,1.55667786783633,0.722098916928204,0.722156399761054
1721,1.55685352704885,0.722156399761054,0.722211348585716
1722,1.55701891415579,0.722211348585716,0.722262655436206
1723,1.55717397296964,0.722262655436206,0.722311010134487
1724,1.55731864923339,0.722311010134487,0.722356555125608
1725,1.55745289062461,0.722356555125608,0.722398379228153
1726,1.55757664675922,0.722398379228153,0.722437477669976
1727,1.55768986919491,0.722437477669976,0.722473423494712
1728,1.5577925114343,0.722473423494712,0.722505691328934
1729,1.55788452892771,0.722505691328934,0.722535373466566
1730,1.55796587907566,0.722535373466566,0.722561562250283
1731,1.55803652123103,0.722561562250283,0.722584251219386
1732,1.5580964167009,0.722584251219386,0.722604316187294
1733,1.55814552874809,0.722604316187294,0.722620633775807
1734,1.55818382259235,0.722620633775807,0.722633733477956
1735,1.55821126541122,0.722633733477956,0.722643974670632
1736,1.55822782634065,0.722643974670632,0.722650356131185
1737,1.5582334764752,0.722650356131185,0.722653814518324
1738,1.55822818886797,0.722653814518324,0.722654070296694
1739,1.55821193853021,0.722654070296694,0.722650504490246
1740,1.55818470243061,0.722650504490246,0.722644221985677
1741,1.55814645949424,0.722644221985677,0.722634378962951
1742,1.55809719060124,0.722634378962951,0.722620911938794
1743,1.55803687858509,0.722620911938794,0.722604734968223
1744,1.55796550823066,0.722604734968223,0.722584732589094
1745,1.5578830662719,0.722584732589094,0.72256142569661
1746,1.55778954138921,0.72256142569661,0.722535186098056
1747,1.55768492420646,0.722535186098056,0.722505020017793
1748,1.55756920728782,0.722505020017793,0.722471879440823
1749,1.55744238513408,0.722471879440823,0.722435463147898
1750,1.55730445417888,0.722435463147898,0.722395187315416
1751,1.55715541278439,0.722395187315416,0.722352160854402
1752,1.55699526123691,0.722352160854402,0.722305509937217
1753,1.55682400174195,0.722305509937217,0.722255236560755
1754,1.55664163841917,0.722255236560755,0.722202212144658
1755,1.55644817729688,0.722202212144658,0.722145326591672
1756,1.55624362630634,0.722145326591672,0.7220851688654
1757,1.55602799527565,0.7220851688654,0.72202203096982
1758,1.5558012959234,0.72202203096982,0.721954969096254
1759,1.55556354185201,0.721954969096254,0.721884977112475
1760,1.55531474854076,0.721884977112475,0.721811670659138
1761,1.55505493333846,0.721811670659138,0.721734548148882
1762,1.55478411545593,0.721734548148882,0.72165471129243
1763,1.5545023159581,0.72165471129243,0.72157123972819
1764,1.55420955775581,0.72157123972819,0.721484224806751
1765,1.55390586559735,0.721484224806751,0.721394476718698
1766,1.55359126605971,0.721394476718698,0.721300900700935
1767,1.55326578753947,0.721300900700935,0.721204145992872
1768,1.55292946024348,0.721204145992872,0.721104433491853
1769,1.55258231617919,0.721104433491853,0.721000868287154
1770,1.55222438914472,0.721000868287154,0.720894464828892
1771,1.55185571471866,0.720894464828892,0.720784795294566
1772,1.5514763302495,0.720784795294566,0.720671406975049
1773,1.5510862748449,0.720671406975049,0.720555391671246
1774,1.55068558936058,0.720555391671246,0.720435827580497
1775,1.55027431638898,0.720435827580497,0.720312825613772
1776,1.54985250024761,0.720312825613772,0.720187190259514
1777,1.54942018696718,0.720187190259514,0.720057845228523
1778,1.54897742427936,0.720057845228523,0.719925420892535
1779,1.54852426160441,0.719925420892535,0.719790175907559
1780,1.54806075003837,0.719790175907559,0.719651209761392
1781,1.54758694234012,0.719651209761392,0.719509502350355
1782,1.54710289291814,0.719509502350355,0.71936471321811
1783,1.54660865781694,0.71936471321811,0.71921632622757
1784,1.54610429470335,0.71921632622757,0.71906543368419
1785,1.54558986285243,0.71906543368419,0.71891121341907
1786,1.54506542313322,0.71891121341907,0.718753639844341
1787,1.54453103799416,0.718753639844341,0.718593627841355
1788,1.54398677144834,0.718593627841355,0.718430131435644
1789,1.54343268905842,0.718430131435644,0.718263606725025
1790,1.54286885792139,0.718263606725025,0.718094544439774
1791,1.54229534665298,0.718094544439774,0.717921962808182
1792,1.54171222537196,0.717921962808182,0.717746683823377
1793,1.54111956568406,0.717746683823377,0.717568686983881
1794,1.54051744066581,0.717568686983881,0.717387240582282
1795,1.53990592484801,0.717387240582282,0.717203376910653
1796,1.53928509419904,0.717203376910653,0.717016599963552
1797,1.53865502610794,0.717016599963552,0.716826532281046
1798,1.53801579936726,0.716826532281046,0.716634235676718
1799,1.5373674941557,0.716634235676718,0.716438865971388
1800,1.53671019202047,0.716438865971388,0.716240437080468
1801,1.53604397585956,0.716240437080468,0.716039850928454
1802,1.53536892990368,0.716039850928454,0.715836102916187
1803,1.53468513969803,0.715836102916187,0.715629570975587
1804,1.5339926920839,0.715629570975587,0.715420851809984
1805,1.53329167518001,0.715420851809984,0.71520896144159
1806,1.53258217836372,0.71520896144159,0.714994564531498
1807,1.53186429225195,0.714994564531498,0.714777903116106
1808,1.53113810868202,0.714777903116106,0.714558122616625
1809,1.53040372069218,0.714558122616625,0.714336089306887
1810,1.52966122250206,0.714336089306887,0.714111702778772
1811,1.52891070949288,0.714111702778772,0.713884295969879
1812,1.5281522781875,0.713884295969879,0.713654852258916
1813,1.52738602623026,0.713654852258916,0.713422979565245
1814,1.5266120523667,0.713422979565245,0.713188217893313
1815,1.52583045642308,0.713188217893313,0.712951593160343
1816,1.52504133928571,0.712951593160343,0.712712491026408
1817,1.5242448028802,0.712712491026408,0.712470650435616
1818,1.52344095015044,0.712470650435616,0.712227082174512
1819,1.52262988503751,0.712227082174512,0.711981021701693
1820,1.52181171245842,0.711981021701693,0.711732380458457
1821,1.52098653828464,0.711732380458457,0.711482117592655
1822,1.52015446932059,0.711482117592655,0.711229381547861
1823,1.51931561328192,0.711229381547861,0.710974219106479
1824,1.51847007877363,0.710974219106479,0.710717523745066
1825,1.51761797526814,0.710717523745066,0.710458404562289
1826,1.51675941308315,0.710458404562289,0.710197001492089
1827,1.51589450335941,0.710197001492089,0.709934149048376
1828,1.51502335803838,0.709934149048376,0.709668947508472
1829,1.51414608983973,0.709668947508472,0.709401586466729
1830,1.51326281223875,0.709401586466729,0.709132864172035
1831,1.51237363944368,0.709132864172035,0.708861888655574
1832,1.51147868637282,0.708861888655574,0.708588856319061
1833,1.5105780686317,0.708588856319061,0.708314560292858
1834,1.50967190249,0.708314560292858,0.708038126415723
1835,1.50876030485847,0.708038126415723,0.707759716158483
1836,1.50784339326572,0.707759716158483,0.707480147429191
1837,1.50692128583488,0.707480147429191,0.707198577766425
1838,1.50599410126031,0.707198577766425,0.706915092821913
1839,1.50506195878404,0.706915092821913,0.706630552899889
1840,1.50412497817229,0.706630552899889,0.706344176370092
1841,1.50318327969185,0.706344176370092,0.7060559330088
1842,1.50223698408638,0.7060559330088,0.705766720044944
1843,1.5012862125527,0.705766720044944,0.705475870372706
1844,1.50033108671692,0.705475870372706,0.705183200482116
1845,1.49937172861064,0.705183200482116,0.704889607499923
1846,1.49840826064699,0.704889607499923,0.704594619990377
1847,1.49744080559668,0.704594619990377,0.704297872218631
1848,1.49646948656397,0.704297872218631,0.704000189590546
1849,1.49549442696263,0.704000189590546,0.703701395239951
1850,1.49451575049183,0.703701395239951,0.703400933583117
1851,1.49353358111204,0.703400933583117,0.70309945878772
1852,1.49254804302083,0.70309945878772,0.702797174554999
1853,1.49155926062872,0.702797174554999,0.702493372953935
1854,1.49056735853499,0.702493372953935,0.702188431729792
1855,1.4895724615034,0.702188431729792,0.70188294566351
1856,1.48857469443801,0.70188294566351,0.701576176829387
1857,1.48757418235891,0.701576176829387,0.701268166632276
1858,1.48657105037799,0.701268166632276,0.700959711052572
1859,1.48556542367465,0.700959711052572,0.700650327460036
1860,1.48455742747158,0.700650327460036,0.700339703081084
1861,1.48354718701051,0.700339703081084,0.700028501624206
1862,1.48253482752799,0.700028501624206,0.699716806696789
1863,1.48152047423114,0.699716806696789,0.699404015895985
1864,1.48050425227349,0.699404015895985,0.699090405028125
1865,1.47948628673076,0.699090405028125,0.698776612177659
1866,1.47846670257674,0.698776612177659,0.698462053571415
1867,1.47744562465916,0.698462053571415,0.698146573746149
1868,1.47642317767563,0.698146573746149,0.697830794657917
1869,1.47539948614954,0.697830794657917,0.697514759366537
1870,1.4743746744061,0.697514759366537,0.697197948169251
1871,1.47334886654835,0.697197948169251,0.696880531792553
1872,1.47232218643329,0.696880531792553,0.696563128824859
1873,1.47129475764801,0.696563128824859,0.696245376934789
1874,1.47026670348587,0.696245376934789,0.695926999539774
1875,1.46923814692281,0.695926999539774,0.695608318071498
1876,1.46820921059364,0.695608318071498,0.695289770412476
1877,1.46718001676849,0.695289770412476,0.694970931446303
1878,1.46615068732925,0.694970931446303,0.694651670526637
1879,1.46512134374616,0.694651670526637,0.694332295809861
1880,1.4640921070544,0.694332295809861,0.694013124633978
1881,1.46306309783086,0.694013124633978,0.693693841739664
1882,1.46203443617092,0.693693841739664,0.693374371034313
